sample_id,img_name,label_name,label,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares
sample_0049,sample_0049_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0049_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.7166216450060283,0.5143736545540574,37.17983784252774,72.28176931954506,71.39502783807848,88.09086218218096,77.86205751198719,88.14193099768123,51252.598958333336,51.79868043371866,0.4085665462585132,16331.719653917971,0.3186515413041809,51314.375,91.0,544.0,48322095184.0,4.65787296332673,196.0,7.065705529803668,1466.0,150.6040424277668,271.3356247640159,207.0,-205.0,1671.0,87.80732841187734,343.0902393708664,1.8876810851726809,6040261898.0,0.0546192869940631,44087.89108547954,479.3324169936531,20.32062216117608,539753.9914696446,8751.299875432855,276.122695485423,10.507745670734078,0.9266992215102596,2.1865603418786828,2.741069619435473,5.5984190892322365,0.0082636119620047,8.006863048801405,-0.278142518922409,0.9579068676810424,0.4006703717534474,0.9977680039424308,0.4668512791687014,0.9698896748737008,0.3846722324443952,0.0236395454584939,5.608777116916256,71.65761028903927
sample_0083,sample_0083_crop_sphere_outlier_water.nii.gz,sample_0083_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.7163126733117019,0.4893511053827572,38.05829533395529,77.77298327381344,71.02112361825881,92.04890004774636,86.67900553190489,96.4844547064448,59168.86979166666,55.70977356029158,0.3807773423661515,19284.50704990626,0.325923194372428,59204.125,109.0,750.0,96236588130.0,5.1661013514849214,317.0,4.035572343244236,1490.0,202.9578541284808,369.02562954861673,296.0,-187.0,1677.0,136.30003896841427,450.76390426434966,1.1632135609983287,12029573516.25,0.035039297824128,67008.18212388684,645.722580866671,23.30802984963143,717828.361801759,10171.475617488684,425.23882127160135,15.407962226147898,0.9301696822290536,2.8376531588507508,3.058357650115683,7.133916689748397,0.0036398440263876,8.958619547606258,-0.2695406744539547,0.965652170987888,0.3191580507168127,0.9967254430594984,0.3997896235635606,0.9612622944738386,0.3200608056838134,0.0104243859405622,6.143325015389004,110.16169587443731
sample_0083,sample_0083_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0083_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.745740637462526,0.4550004444158714,36.07374210382905,79.2828722401369,81.2219182240853,100.01249921884764,89.73990193888112,100.58454155584744,61222.43229166666,59.124459684219694,0.3776211683115022,19893.056341753854,0.3249308398428596,61261.75,106.0,721.0,92468470495.0,5.113688152646224,298.0,4.236400533938909,1490.0,194.6108796960628,354.9542801993087,285.0,-187.0,1677.0,128.9470883833943,434.3673209225639,1.2127540362283031,11558558811.875,0.0365370701884743,62682.42845363631,612.2522282810786,22.73573194719945,655898.0871365722,9566.471347529952,396.2151674962672,14.86179631744847,0.927783679046796,2.7951836333232194,3.03677992903002,6.8332180027895655,0.0038187061474866,8.886088692628011,-0.2655346295960012,0.9631025054948602,0.321276518702301,0.9968391685340005,0.4017865986115643,0.9617873641405088,0.3222313673810309,0.0108287356686362,6.087471243656433,102.76924095342883
sample_0083,sample_0083_crop.nii.gz,sample_0083_crop_label.nii.gz,normal,0.719109107009923,0.4605842221974394,37.27530893558095,80.93049466119592,81.2219182240853,100.01249921884764,89.73990193888112,100.58454155584744,69176.16666666667,58.19785574568394,0.391709828684725,20804.50164782178,0.3007466682574458,69221.75,108.0,748.0,110842956498.0,5.1565052333092565,314.0,3.990631286993534,1490.0,201.7054210495644,366.1605131335166,294.0,-187.0,1677.0,135.64792934686167,447.3915423808629,1.154094149919774,13855369562.25,0.0352637797815517,66085.6708157273,638.2958555698713,23.184928888957856,687760.2692015914,9861.765148705845,418.2934713875423,15.275214837241428,0.9296332306612244,2.833327559712864,3.055026209334549,7.02549986588599,0.003650747865902,8.948424806577188,-0.2677834236474414,0.964779230117672,0.3185525008352714,0.9967524231143574,0.3993706645459335,0.9613032330586028,0.3196880691452846,0.0104857645221479,6.131122097604128,108.392171556196
sample_0973,sample_0973_crop_warp_outlier.nii.gz,sample_0973_crop_label_warp_outlier.nii.gz,warp,0.7352904192415066,0.5160841861240325,37.7457256388602,73.1386984017926,69.0887110894392,87.20665112249179,78.47611101475404,90.73725805863872,69116.96354166667,53.77818421063218,0.417264963873586,19519.19807586358,0.2824082117568224,69325.25,104.58037338256835,525.4829650878906,70451635888.88531,4.6758430079739135,210.75994491577148,8.922794851541735,1572.402587890625,144.9183546530448,291.61174500714344,243.38287353515625,-137.534912109375,1709.9375,88.94129133989381,356.41405776856305,2.053730333437503,8806454486.110664,0.0506488359963907,41993.57074894137,395.1494023043813,18.18208011098946,620736.2354459425,8807.520044716573,266.42563353624035,8.181206514366933,0.9404448276380952,1.5819524467784842,2.3948446979776823,5.590858241286008,0.0132930732326847,7.494402846749306,-0.3991485641271724,0.9866485224384126,0.5554125985170386,0.9983226031345046,0.5945798090564781,0.9785949616026622,0.3946207562706617,0.0449735630354907,5.655627864135915,68.6517100126519
sample_0049,sample_0049_crop_sphere_outlier_water.nii.gz,sample_0049_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.6875831944423938,0.5301102178202622,40.0061490241877,75.46760594181204,71.39502783807848,88.09086218218096,77.86205751198719,88.14193099768123,49099.515625,51.89025757039091,0.376718458995153,17212.82006045158,0.3505700584078131,49148.0,94.0,587.0,50952216496.0,4.72583565620646,208.0,6.4409742813509565,1466.0,160.18219117318662,284.179351143485,215.0,-205.0,1671.0,94.1734485818117,359.9843514024733,1.7983134123755813,6369027062.0,0.0522382740792789,48830.82963832727,508.6475416686311,20.84730214942467,606845.7845446282,9763.441221049014,307.38631991814134,11.240064571872738,0.9294796954369176,2.261103220700585,2.7848946189664217,5.989827328201477,0.0077865953683135,8.117549461083971,-0.280183511841012,0.9603255939740342,0.3938507888617193,0.9976140328557388,0.4610443661946463,0.968930490612274,0.3787705097847682,0.0228981600057714,5.680031059192417,79.65659612250346
sample_0902,sample_0902_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0902_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.5255516740100517,0.4101159536886166,32.447276215997285,79.11732261123669,65.62202374203343,81.68843247363729,67.54628043053148,82.62112320708307,27763.31770833333,41.58024134152876,0.3507235649605919,12642.513310234228,0.4553675264264076,27831.5,209.5851202553489,828.1054976484828,56263339477.159546,4.955861176557628,299.4117143474819,3.859167143012853,1388.916390765028,194.74254891963267,437.7915018197478,358.07063078875194,-12.090422967434392,1401.0068137324624,131.16876298598433,502.6890818169007,1.2281053142919387,7032917434.644943,0.0434983053582269,61034.91391232845,465.7095431554066,19.26821061029176,564406.8267014456,9242.086824647442,387.72650279848864,9.961750516147829,0.949985719153292,2.05436064798113,2.734399361796022,5.582640828332817,0.0101238746006961,8.166850167169683,-0.3486721973120088,0.9820031158549144,0.4618606006431947,0.996992724669042,0.5185470758558768,0.9666930461703844,0.3510948888094257,0.0534237270722934,5.914818966761052,99.42206332865918
sample_0533,sample_0533_crop_sphere_outlier_water.nii.gz,sample_0533_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5575790546853616,0.456907128596929,36.10384684176904,79.01791104165255,61.05120801425636,80.73567984478734,70.2157389763862,84.04016896698863,27821.703125,44.05873214181664,0.3763514103712801,11798.126580418726,0.4240619823815594,27870.0,125.0,869.0,54879822360.0,5.163847359253087,324.0,4.409741553253474,1595.0,232.570910661641,392.9266415500538,286.0,-163.0,1758.0,148.63733646353387,496.1270090910424,1.4244212837463126,6859977795.0,0.0382985117370502,91750.66350981878,683.7551097796245,23.34548038422975,1447235.7111812974,19639.610661047256,579.7668795468554,24.79625323577327,0.9180984895891106,3.3096940030908093,3.2787819066408304,13.490506196914588,0.0045247344011773,9.056104448214164,-0.2471639723042608,0.955756284936614,0.319569018114943,0.9952475768019874,0.3959890591939146,0.957627563722417,0.3144775284056602,0.0163366866085445,6.124275737285479,151.14078319565718
sample_0533,sample_0533_crop.nii.gz,sample_0533_crop_label.nii.gz,normal,0.6514598926953572,0.4755122526082675,33.379269070378626,70.19644370315912,61.05120801425636,80.73567984478734,70.2157389763862,84.04016896698863,39930.546875,45.73016768245572,0.4427549489297457,12760.201691452645,0.3195599031337495,39970.625,127.0,838.0,75406401580.0,5.140969063603171,314.0,4.535603649751903,1595.0,223.29720443712145,388.06362172220224,288.0,-163.0,1758.0,142.02985579391182,485.6111447612313,1.4361836513229504,9425800197.5,0.0384224742308904,85224.80941216109,663.4164179865785,23.141736283381015,1273384.4804749445,17607.89353594739,536.1250874349698,24.620509195666493,0.9123209510856108,3.293814534765612,3.2725288943564297,13.433782165084637,0.0044814155109924,9.03376405368927,-0.2438756367086022,0.95375847842135,0.3210539876560109,0.9952798312342886,0.3972476096202543,0.9578227875320088,0.3158546387518938,0.0156998711960856,6.103620480115048,140.18639915765925
sample_0533,sample_0533_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0533_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6684475145951363,0.5308083764008816,35.570254527189846,67.0114792995018,61.05120801425636,73.16419889536138,70.2157389763862,75.88313383091133,28989.77083333333,44.79365678709541,0.3859030813494387,11825.941681314553,0.4079349833188995,29030.875,142.0,948.0,69618295579.0,5.357158479726313,392.0,3.4810776498556093,1546.0,249.3666981464021,448.9100009903249,354.0,-163.0,1709.0,170.76789632166032,547.5031685008258,1.1070437600413976,8702286947.375,0.0308667316711541,98239.53052931016,811.0912152431104,25.77366554614964,1281107.6304788364,16395.081104546127,618.3106624716582,31.082324217204206,0.9044684507573812,3.7900251107567753,3.4600962056379663,16.26186838607691,0.0029852314092962,9.482971578783609,-0.2353352606870775,0.9546299690729028,0.2895272318544977,0.9937175915224942,0.3690630939829639,0.950645010028976,0.2873946851033522,0.0116129012785133,6.338611594965867,162.3482466722157
sample_0902,sample_0902_crop.nii.gz,sample_0902_crop_label.nii.gz,normal,0.6433975737732147,0.4882098237299151,34.24769738846788,70.14954579737052,65.62202374203343,81.68843247363729,67.54628043053148,82.62112320708307,42622.333333333336,45.1340475673212,0.4025132670562569,14659.82341726062,0.343946993765255,42669.125,203.527285614453,769.5018335494414,75479395495.35672,4.808041105239268,254.7830113222469,4.661916665987693,1404.0180373717744,179.37396055322958,407.8661256511194,326.9547823369818,-72.6894801234142,1476.7075174951883,114.62301295629096,470.2321780521604,1.4555101991242545,9434924436.91959,0.0501598194609532,54763.5248220239,483.1972571495818,19.95749396856561,555254.3871780821,9415.05272324785,348.127118662475,8.548722394399142,0.952132141776262,1.8390085750455567,2.6056245389851336,5.04238068822564,0.0133291153970548,7.834691458007064,-0.3651090050548675,0.9829990528503956,0.499046036916926,0.9976655616924816,0.5494444566292623,0.971483126379028,0.3627747201086234,0.0594740511841433,5.761127502285477,89.16896026421851
sample_0083,sample_0083_crop_warp_outlier.nii.gz,sample_0083_crop_label_warp_outlier.nii.gz,warp,0.7248319388023396,0.3832838620581391,31.542930780723974,82.29652720400561,76.04110730387873,97.63708311906906,83.0918166849179,105.3102559108086,63781.140625,59.65115136997888,0.3766150045521536,20498.15126651768,0.321382638592749,63915.375,111.0,727.0,96592217506.0,5.084185645551568,301.0,4.124281538093256,1482.0,194.77411807769911,356.28112954042746,283.0,-158.0,1640.0,130.0949272064098,434.6337070843953,1.207051475447337,12074027188.25,0.0374716352954413,61970.21606732112,568.3765398605051,21.764579513431524,627808.3033136488,9396.031615428436,392.54110130501886,13.826524531613869,0.9320256194442508,2.6417729032778112,2.973049141691587,6.628638968366615,0.00435738132245,8.75957508773702,-0.2790021148089365,0.9668666319358066,0.3423516814347929,0.9969738477807716,0.4189363810459818,0.9633371821237126,0.3389162259187647,0.0127732225886275,6.058015768847028,101.59190645915822
sample_0902,sample_0902_crop_sphere_outlier_water.nii.gz,sample_0902_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5803569179645709,0.4309809303764143,32.82561679021431,76.16489379598478,65.62202374203343,81.68843247363729,67.54628043053148,82.62112320708307,33849.822916666664,44.20282302053659,0.3702502759696294,13667.623314427528,0.4037723726967561,33898.625,209.5514304642744,799.3932230412553,63996745216.5956,4.863065708467439,270.6252973901149,4.360019562596664,1404.0180373717744,186.1422869795065,422.0157824297328,340.9232386359179,-72.6894801234142,1476.7075174951883,121.01163317001502,485.7836667390987,1.3788024438574975,7999593152.07445,0.0481117837651126,57888.45025070409,513.2380166074736,20.57708835397419,579335.4295092982,9684.215950172273,368.4685374230691,9.191761908166274,0.9514011213022128,1.9341900811508348,2.6654230294000487,5.313332209936298,0.0123260775957219,7.968482581040249,-0.3563357529086418,0.9822104423581516,0.4831026524617225,0.9974907724430018,0.5362300516113826,0.9700544197108908,0.3570200951428895,0.0596677760287667,5.815658891136962,94.4150748328089
sample_0049,sample_0049_crop_warp_outlier.nii.gz,sample_0049_crop_label_warp_outlier.nii.gz,warp,0.6393311902518934,0.5661891276800469,43.76869262362402,77.30401465490111,72.07808266040378,87.64274071479052,85.72630868059116,95.02236578827112,60964.421875,49.422867700567735,0.3736325237111422,20048.894211143925,0.3288622051112319,61097.875,95.0,574.7999999999884,61061453122.0,4.686300985162111,206.0,6.504914294713957,1448.0,156.78141954982252,279.9807562865321,211.0,-167.0,1615.0,92.70794352133468,353.4479941444357,1.805192976212564,7632681640.25,0.0538163812051558,46536.26067394657,420.27432334257526,18.686955834232496,559544.5696299027,9138.843426789148,293.7756201287219,9.491647568181158,0.9374099519136824,2.0220359192274624,2.6493138457267045,5.267917240804148,0.0092292787358168,7.91445321850456,-0.3087435520987427,0.9683815090387904,0.4311352659494931,0.997796756114992,0.4912024051261845,0.9709054986706184,0.4016735572233888,0.0280716876517535,5.646642372992719,75.81681692422579
sample_0067,sample_0067_crop.nii.gz,sample_0067_crop_label.nii.gz,normal,0.7387842255805556,0.5287088104696445,35.55564960203728,67.24996614006432,70.00178569150933,80.87799453497843,73.83258088405145,81.52300288875527,46972.171875,49.68321415510601,0.4353158781725503,14462.389164854469,0.3078927072680619,47076.0,177.0,696.0,71710512336.0,4.804765070833924,235.0,4.971232055536448,1356.0,166.47818758877514,376.8442306058289,306.0,-110.0,1466.0,104.3703218499478,436.3617171308858,1.477050246036531,8963814042.0,0.0482656435001033,48399.97403651613,499.5452486459764,20.67486494974042,449650.5129217314,7785.136134681472,302.01202817743945,13.632908207325858,0.9136829025728992,2.493217558546812,2.918190498829893,7.232764672004638,0.0067149408027292,8.355742124681615,-0.2599225680751482,0.9535156694590966,0.376895898573364,0.9963097626275365,0.446056780310028,0.9617773549422208,0.3618907226753614,0.0214647274743664,5.759896597388254,78.91123409619135
sample_0067,sample_0067_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0067_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.809255891487705,0.5962895731124305,37.53163521700828,62.94196127077286,70.00178569150933,80.87799453497843,73.83258088405145,81.52300288875527,38642.114583333336,50.9361529801639,0.4238866343902891,13039.92191527502,0.3374536320250767,38762.75,174.0,595.0,47960229387.0,4.5986561260439975,193.0,6.083562686941392,1349.0,139.68393101674172,344.5434631185868,288.0,-79.0,1428.0,85.0087439103539,393.2677578994096,1.6588120633817431,5995028673.375,0.0560012560242659,35949.331425479635,387.563512373568,18.30794775825009,299858.7528455444,5544.797039920444,220.55745083263383,11.031069999452727,0.9047018492340262,2.2536907289417027,2.7882741345338338,5.809495890829031,0.0083084464828127,8.005946423139584,-0.2540514019204337,0.9451152246033956,0.3966862960504737,0.9967961328973663,0.4631608310525446,0.9640501008775304,0.3784598646090155,0.0247826809401824,5.537603838939142,57.89713020802159
sample_0533,sample_0533_crop_warp_outlier.nii.gz,sample_0533_crop_label_warp_outlier.nii.gz,warp,0.6827605328144353,0.4992420459908476,36.88094773979699,73.87388148888627,66.51691514193965,77.42092740338364,77.79781487933964,79.27641515608536,50035.765625,50.43817068642244,0.4134533514894237,15882.22365407234,0.3174174204328934,50093.0,131.0,823.0,91590963381.0,5.090347129218608,306.0,4.593492972335507,1549.0,217.36502480807417,384.3942491964945,287.0,-132.0,1681.0,138.55035621346195,478.07143940243856,1.4508986487319668,11448870422.625,0.0400726712276198,80793.36235698275,607.0539666847485,21.99862650122693,1173953.7834633829,16565.849239486928,511.637299251515,19.180831372308223,0.9278369999172192,2.842947640766127,3.086349252628722,10.82293854347568,0.0056367379176393,8.765076669656782,-0.2784524071332696,0.9664514167394326,0.3644620433301879,0.9959807699965588,0.4337259312471637,0.961792691181176,0.3470484899039165,0.02013988025849,6.059928019326756,132.70453265595577
sample_0067,sample_0067_crop_sphere_outlier_water.nii.gz,sample_0067_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.7243959788853981,0.503133854322796,33.75323303194029,67.08599062047055,70.00178569150933,80.87799453497843,73.83258088405145,81.52300288875527,43350.29166666666,48.59682184501239,0.437122740187841,13652.391704002344,0.3149319457635869,43453.375,177.0,652.0,61410873979.0,4.719484897130147,216.0,5.5690359116791,1356.0,155.7976204479961,364.55250311396986,299.0,-91.0,1447.0,95.61793421002,420.3062894553924,1.5951491417322476,7676359247.375,0.0515306292044987,43758.84942909904,431.1150769793743,19.14285667674872,411208.3918307115,7215.525496821758,271.36575219578606,12.703647249306956,0.9106017692046356,2.4040455193406087,2.8708976029091127,6.7542165192907495,0.0073881500171136,8.212496348581281,-0.2572017255001232,0.9499642767491628,0.3848670425838386,0.9964421543336616,0.4528526729762566,0.9624681251563636,0.3686589449420114,0.0228694094988016,5.668177278715196,71.01734986127319
sample_0902,sample_0902_crop_warp_outlier.nii.gz,sample_0902_crop_label_warp_outlier.nii.gz,warp,0.5462141448780532,0.4328648392596214,33.43175819745375,77.23371169309094,56.08921464952064,86.53611962643113,80.87799453497843,86.7928568489366,46321.5,42.18614578819977,0.3861178861621001,16154.218302966972,0.348741260601815,46396.125,201.2744695089246,726.5860549362584,74409797370.931,4.6901516374239405,225.17999163142605,5.197808224606271,1399.934211154346,166.67471153976035,389.0039067613407,311.33878116852355,-55.61552016606886,1455.5497313204148,102.65719318778622,447.74342032884994,1.590829521899782,9301224671.366377,0.0555059454751418,49150.13097219127,443.6630932272783,19.169271049149376,500911.66215702734,8785.585489486759,312.14713871817884,7.340092196385815,0.9540887007024368,1.6495417559657708,2.484641421997132,4.523213796549675,0.0165987328661682,7.556265659964377,-0.3815409442500662,0.9840989512178434,0.5326378040774262,0.9979283986628024,0.5781154064886093,0.9739353056879144,0.3653155615121091,0.0687953235846686,5.631147403789007,79.87180772864116
sample_0773,sample_0773_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0773_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.6816930795909301,0.4669638733089489,33.16099924226604,71.01405727017841,54.35301279598032,90.15680784056188,71.43703521283621,90.72210315022464,39100.005208333336,48.4097913947546,0.448949265768409,12409.036700560237,0.3173666252585438,39136.5,133.45526580810548,487.90062561035154,36743846097.91864,4.437652629789274,153.71695709228516,11.700669351932673,1594.2169189453125,125.47779521964388,285.81980372813484,234.62469482421875,-200.35972595214844,1794.576644897461,68.21653335472018,342.5755165615504,2.527798782977593,4592980762.23983,0.0651473913995957,35665.02434422352,484.1146480611414,20.87505955774786,550660.5999431945,8110.823317813246,209.0491842852712,15.666639711889504,0.8602802002893676,2.626732542978792,2.9690490124403635,8.599694182461924,0.0084827238555384,7.984970094939668,-0.1832246256152163,0.8850135579981656,0.3558317804185049,0.997142540937444,0.4296375381993925,0.9666055628440134,0.3495440935482194,0.0238112112896909,5.294950204363418,56.178955999290174
sample_0056,sample_0056_crop_sphere_outlier_water.nii.gz,sample_0056_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.692462908644383,0.3896891939475758,32.49672918422703,83.39140445500462,72.5275809606249,88.78203647134931,82.71033792700887,90.43367735528618,36859.90625,57.74545448485265,0.3524904672835072,15195.193406571943,0.4122417811784842,36962.375,85.0,612.0,42506323294.0,4.899763102053356,247.0,5.968671234193222,1481.0,172.38589182990285,299.2832305824504,233.0,-166.0,1647.0,107.06142745020142,379.14195279252993,1.629461211771444,5313290411.75,0.0441369609602656,54178.168259464815,460.12758495430114,19.465877564705387,686587.2673547573,10261.94860497008,339.69759643922134,14.87559335712066,0.9161502061461752,2.659220545521024,2.9905751121753066,7.616600880271036,0.0053749051061387,8.550770912655523,-0.2556633693031119,0.9542551975417104,0.3494153928777551,0.9967593498520604,0.4241375040465515,0.9632531891834978,0.3438343352641027,0.016469533933532,5.861551785171291,88.64329744908547
sample_0773,sample_0773_crop.nii.gz,sample_0773_crop_label.nii.gz,normal,0.6490667448044247,0.4610351064726448,34.238692192102526,74.26482649892097,54.35301279598032,90.15680784056188,71.43703521283621,90.72210315022464,48985.921875,48.20282918912002,0.4200665511363275,15412.75282706395,0.3146363738217175,49024.125,135.51967163085936,596.6524291992181,61964961888.38688,4.703968278880519,190.53146362304688,8.27322790148069,1594.2169189453125,160.2643092676817,321.8202469111964,250.0127716064453,-268.9855651855469,1863.2024841308596,86.1256010618957,397.4872242920177,2.1596973487397686,7745620236.04836,0.0552651948619182,54427.822153389454,671.2625379148138,24.38864366880101,912982.8523069517,13244.11982378305,327.99217234123574,22.166693792433477,0.8733436668253104,3.038064126703923,3.15800422872966,12.69161931678936,0.0067731014755894,8.439353560594606,-0.1933085261260598,0.9059236151161298,0.3352452033278306,0.9962015695117624,0.4106651126748681,0.9628914118836124,0.3304870960206553,0.0204622616773847,5.583999543588098,87.53971653341742
sample_0773,sample_0773_crop_sphere_outlier_water.nii.gz,sample_0773_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5893594630037531,0.4482371137580078,34.47310306656054,76.90818544127008,54.35301279598032,90.15680784056188,71.43703521283621,90.72210315022464,43785.94791666666,45.32656687226,0.3990309794638632,15055.690592279689,0.3438475426164953,43824.25,137.78799133300782,626.7081970214844,58871260397.26987,4.754792109872756,199.17621994018555,7.702565785457391,1594.2169189453125,167.57345052694097,331.2038423625302,255.1317367553711,-268.9855651855469,1863.2024841308596,90.71028394801526,409.77874426306647,2.0758707381943773,7358907549.658733,0.0534808121986282,58222.63405411189,696.8780718517527,24.79232348766988,973717.805645669,14109.69764316736,352.3841862379577,23.51006798551085,0.8748918754281936,3.121165562992944,3.193295690374641,13.505704708945164,0.0064825932966629,8.526144285811183,-0.1952918223927322,0.9096370823053572,0.3313321268210888,0.9959770074283808,0.4070231215558113,0.961977096377166,0.3267829098890724,0.0199194137004215,5.639108150648389,93.97356355586716
sample_0056,sample_0056_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0056_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.8517431591819475,0.5286119554866591,34.686433491431416,65.61795118594668,72.5275809606249,74.2024258363566,81.0586207630009,82.56058381576526,51597.864583333336,55.889641042165046,0.406517420745394,16487.676157339898,0.3195418316335826,51708.0,82.0,630.0,60616535726.0,4.897609118337836,246.0,5.913309526858902,1481.0,178.04956373670638,297.25562775585985,223.0,-166.0,1647.0,108.5352979392051,382.7997916276079,1.6724419682767913,7577066965.75,0.0452664896447143,58174.77223760972,463.05532258581087,19.37019330275126,788629.1842634418,11778.031619746256,366.1057507013865,14.70697645290366,0.9228097998751332,2.603655403894529,2.9648822377028687,7.754611295834987,0.0058658226821962,8.498866975401302,-0.2641950462627188,0.957995337880578,0.3583477594455179,0.996801025734282,0.4313623257185146,0.9640393712401528,0.3511035251224535,0.0179908292761868,5.857039514108063,95.20318178857262
sample_0884,sample_0884_crop_sphere_outlier_mean_std_inpaint.nii.gz,sample_0884_crop_label_sphere_outlier_mean_std_inpaint.nii.gz,sphere_mean,0.5453557097894852,0.4190381804526964,30.51058839368146,72.81099865582696,56.1426753904728,76.59144860883622,71.69553682064178,77.5064513443881,26383.46875,39.70789385242978,0.4005430313015164,10700.141970039662,0.4055623645029489,26420.25,98.0,546.0,24771428343.0,4.626518314130139,216.0,6.515482886838155,1348.0,150.34683114124567,275.81309317663533,214.0,-155.0,1503.0,94.73467872101948,342.3434867919564,1.7358815857478755,3096428542.875,0.0557014838206772,41126.20058121111,404.6874543270717,18.514861940498268,432276.9284916943,7221.3074283474625,258.637939205644,11.092459038641048,0.9178534610725086,2.0456568910753328,2.7056830524769757,6.762047545022211,0.0124942704261753,7.774406963028625,-0.3154968164227988,0.9692343963030594,0.4707235779092633,0.9970982776146776,0.5232625788721781,0.9690818005146148,0.3814869227584186,0.0481799799219884,5.588442102576146,67.43259956107124
sample_0884,sample_0884_crop_sphere_outlier_water.nii.gz,sample_0884_crop_label_sphere_outlier_water.nii.gz,sphere_water,0.5384651152251682,0.3636437796285877,26.566640819241204,73.05677233466055,48.60041152089147,76.59144860883622,71.69553682064178,77.5064513443881,27814.807291666668,39.338523333161866,0.4472538874790086,9926.147032993686,0.3568655690800908,27844.75,98.0,525.0,24760823238.0,4.531635299529639,200.0,7.5018874047463155,1373.0,145.55387272581476,266.1576329469649,200.0,-111.0,1484.0,88.6411962293675,333.40022219343155,1.946331369653828,3095102904.75,0.0612424073056964,40315.82258269827,319.54697960285915,16.099019113897246,475736.5326216499,7824.639808325508,252.0877291711927,10.61797212773855,0.9192441011973216,1.9588725299868224,2.6506109192668585,6.650009528827011,0.0147861162869289,7.587153235338393,-0.3184388189169811,0.9681251674923904,0.4878523328684175,0.997133684567336,0.5372951492856164,0.9699324164562838,0.387085985503047,0.0550175464908809,5.483169812590045,65.67642532473283
sample_0884,sample_0884_crop.nii.gz,sample_0884_crop_label.nii.gz,normal,0.6666646161321477,0.4328306658607744,29.796401422018956,68.84078179341236,56.1426753904728,76.59144860883622,71.69553682064178,77.5064513443881,35202.197916666664,45.8937133685422,0.427298668010369,12156.235519836828,0.345326037556348,35231.875,99.0,572.0,35719721868.0,4.685736685367106,226.0,6.412197557496195,1373.0,158.25930771076204,284.83039860921394,218.0,-155.0,1528.0,99.2561382981523,355.9927575180386,1.7367495924211038,4464965233.5,0.0537800056729958,45602.48743341336,425.49943732047234,18.887071579268447,522782.32015273935,8432.489669967968,287.2139321715548,12.103695445741351,0.9192564485445228,2.1342868110512665,2.7581931229094314,7.398709613535524,0.0118904715146425,7.887101616543115,-0.3131540615456841,0.9698234370606708,0.4640403878379521,0.9969367811863684,0.5173841444711111,0.968334371081104,0.3760397510596566,0.0474216461157097,5.649272535265717,74.82940690432405
