,Surface_Area,Volume,Centroid_X,Centroid_Y,Centroid_Z,Mean_Curvature,Mesh_Density,Num_Edges,Euler_Characteristic,File_Path,Label
483,12298.631517707277,41742.576881880435,-4.318435168371261,-92.22195714477132,-353.66493691861706,-0.10004506816399444,13.981067710861437,3329,254593,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0032_surface_sphere_outlier_water.vtk,sphere
484,13403.985651245013,52380.008649369105,-4.111307735329335,-91.8915432608749,-356.14378778052105,-0.09184900898464184,12.828124743928596,503,257419,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0033_surface_sphere_outlier_water.vtk,sphere
485,9325.536771067227,31176.04776311619,-5.325807254705714,-92.35933617766065,-356.4373625616303,-0.15440443644062848,18.438402444937445,3487,254435,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0037_surface_sphere_outlier_water.vtk,sphere
486,10431.772208697183,37068.475113191555,-4.036376276806516,-92.74370877333592,-357.225112605532,-0.12609030721518139,16.48310532093899,1866,256056,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0039_surface_sphere_outlier_water.vtk,sphere
487,9586.300699867244,29587.77766504523,-4.9269050879787795,-94.02432475596089,-356.024059197968,-0.10932824213977121,17.93684606642698,2892,255030,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0041_surface_sphere_outlier_water.vtk,sphere
488,12437.97663889535,43493.082273431195,-4.659031905603149,-91.03668182440127,-355.0640011048366,-0.09226046676189914,13.824435034094995,357,257565,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0042_surface_sphere_outlier_water.vtk,sphere
489,10168.797845400864,30128.41009952194,-5.628746540155251,-91.9158028015537,-355.69458466181516,-0.09254467262912087,16.909373419963156,2408,255514,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0045_surface_sphere_outlier_water.vtk,sphere
490,14601.428254936023,57420.355832649,-4.176650358735281,-90.25311853304447,-356.42554271198367,-0.08299842470474052,11.776108268167045,254,257668,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0047_surface_sphere_outlier_water.vtk,sphere
491,14072.81542454481,60863.790255557265,-4.525595395031245,-91.48263079177887,-355.99827038081196,-0.08108104356933996,12.218450595187972,188,257734,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0048_surface_sphere_outlier_water.vtk,sphere
492,13266.40559994855,48020.68625625863,-3.8030597173646625,-92.70691283683576,-354.89304715012946,-0.08702011509226494,12.96115957744175,485,257437,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0049_surface_sphere_outlier_water.vtk,sphere
493,12328.73412184026,47588.07626097114,-4.399566106700172,-90.38869003382803,-355.4981138208803,-0.06152217752137695,13.946930666255136,1486,256436,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0050_surface_sphere_outlier_water.vtk,sphere
494,12242.224140150642,35955.117216193954,-4.036227697645029,-90.54155579584017,-352.18459899074026,-0.09084120452573356,14.045486999054745,4321,253601,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0056_surface_sphere_outlier_water.vtk,sphere
495,9707.456404154185,27589.723888046963,-3.3063651976323936,-94.3190713356765,-357.7971300414245,0.005998752444338937,17.712981943078002,3344,254578,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0057_surface_sphere_outlier_water.vtk,sphere
496,15944.990187656836,73373.93842360291,-3.9724343264941324,-90.59719504172978,-356.4611469601703,-0.08405471745920501,10.783826015340324,390,257532,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0059_surface_sphere_outlier_water.vtk,sphere
497,12999.479326933908,41618.06391010244,-5.196792957827359,-90.71305259623908,-355.7548042284306,-0.10647681610727752,13.227299007563875,1973,255949,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0060_surface_sphere_outlier_water.vtk,sphere
498,9060.054828161285,25850.13138544278,-6.6591081640836105,-94.99550851939208,-353.4550773510309,-0.09201669440748131,18.978693094167117,4972,252950,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0061_surface_sphere_outlier_water.vtk,sphere
499,10890.02884137386,40731.36485694177,-3.8990389835247887,-92.05000665266243,-355.0820336825178,-0.061386237871603175,15.789489863123949,1683,256239,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0062_surface_sphere_outlier_water.vtk,sphere
500,11936.60589417235,39083.727841547785,-3.437240085353349,-90.46353661638956,-354.7286048223862,-0.13078611145280533,14.405099868795022,2344,255578,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0066_surface_sphere_outlier_water.vtk,sphere
501,10857.23682156412,42721.924212417594,-4.615780967606082,-91.43815094903303,-355.98944975303107,-0.10273307143419849,15.837178724745616,994,256928,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0067_surface_sphere_outlier_water.vtk,sphere
502,13009.065118718132,44864.53606712492,-2.551298203929364,-91.8453447717397,-354.348865801132,-0.13230683477372324,13.217552409096031,4439,253483,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0068_surface_sphere_outlier_water.vtk,sphere
503,13802.907110994367,50997.78580258186,-3.166133348959123,-92.21136855910055,-356.46557437882757,-0.06820724389332375,12.45737572652641,1346,256576,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0069_surface_sphere_outlier_water.vtk,sphere
504,11665.53612378767,38914.16130707304,-3.134386055977372,-91.80114119906104,-356.48098333257354,-0.03199260471110368,14.739828343540408,899,257023,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0071_surface_sphere_outlier_water.vtk,sphere
505,14707.826482109993,58689.807836019245,-4.75645160507721,-91.41692783882304,-355.2905861153993,-0.07424558304314685,11.690918451421126,1047,256875,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0074_surface_sphere_outlier_water.vtk,sphere
506,13567.858650383096,50049.04117611556,-5.524619743301343,-90.78884618958777,-356.2780263945128,-0.08148802799372655,12.673186272849692,409,257513,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0076_surface_sphere_outlier_water.vtk,sphere
507,9960.476359368693,35286.40110778778,-3.2586393897586627,-93.3113133054912,-356.42815423557494,-0.07220844223293758,17.263029778517367,816,257106,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0081_surface_sphere_outlier_water.vtk,sphere
508,14685.773000997946,58161.459766938875,-3.5422299862761477,-89.71641219775611,-357.24464397146704,-0.07771339428922225,11.708474588863355,789,257133,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0083_surface_sphere_outlier_water.vtk,sphere
509,13359.388314182774,55576.40356414303,-3.5169279449177293,-91.4789988734993,-355.3240369798788,-0.10361221842822461,12.870948576100169,2157,255765,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0085_surface_sphere_outlier_water.vtk,sphere
510,12302.226296529423,46759.05842305077,-3.5577130337356833,-91.61979888831873,-354.68115952440394,-0.06213474884261823,13.976982365257594,2905,255017,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0087_surface_sphere_outlier_water.vtk,sphere
511,9903.317504405259,32620.286003904668,-2.661265025089208,-93.03027412136427,-355.4165166711734,-0.14715099396717699,17.362666593645308,2503,255419,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0089_surface_sphere_outlier_water.vtk,sphere
512,10942.378647521344,31566.673161578983,-7.091784599066444,-89.63175422432113,-355.7466091830512,-0.0898489038135063,15.713950827222515,2461,255461,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0097_surface_sphere_outlier_water.vtk,sphere
513,11185.639837543958,35891.41850077284,-4.163833224337012,-90.82693727901672,-355.13302214824347,-0.09752080861951386,15.372209591700459,1128,256794,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0098_surface_sphere_outlier_water.vtk,sphere
514,12156.433652603144,38828.778391155356,-3.1147717789215235,-89.5650672089157,-356.3492286789852,-0.08480234035786909,14.144608930035952,799,257123,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0101_surface_sphere_outlier_water.vtk,sphere
515,15213.054228926896,65502.278655367365,-4.312706751955829,-91.52242820330143,-355.4367756423206,-0.083080740692783,11.302661346795773,462,257460,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0103_surface_sphere_outlier_water.vtk,sphere
516,12091.107935199461,43449.77723874891,-4.710399262404794,-91.52120818591716,-355.8567758946647,-0.05971199235458721,14.221029282141087,814,257108,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0104_surface_sphere_outlier_water.vtk,sphere
517,12621.680855829773,48186.973381824384,-3.789550869833989,-92.0724020813494,-355.7771403656781,-0.09273942805971618,13.623225144421212,709,257213,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0108_surface_sphere_outlier_water.vtk,sphere
518,10445.811417195355,30197.866378238064,-3.71348195559045,-92.08160043369182,-354.48170069151223,-0.10944102920317804,16.460951967498485,1648,256274,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0109_surface_sphere_outlier_water.vtk,sphere
519,14288.94895775432,54242.651922568475,-5.181439387786629,-91.07537459492467,-356.6975192849986,-0.10054375526598086,12.033635259554016,1918,256004,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0110_surface_sphere_outlier_water.vtk,sphere
520,10626.503291928022,21216.692334995856,-6.422646532661147,-94.09014009891106,-353.01546723830444,-0.08245603412542207,16.181051779338656,5193,252729,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0111_surface_sphere_outlier_water.vtk,sphere
521,13614.073896949007,39954.26762733961,-4.638185367322237,-92.1112228391138,-354.8627866033644,-0.1152177742672395,12.630165026394822,1630,256292,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0112_surface_sphere_outlier_water.vtk,sphere
522,10900.166539188067,32676.54292948084,-4.677619221761091,-92.60210588947592,-356.4102101296529,-0.15109749058649036,15.774804851083319,3764,254158,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0113_surface_sphere_outlier_water.vtk,sphere
523,11274.773757150264,38821.5815149077,-5.148548447935394,-91.93269980575101,-355.6046579844576,-0.12286603456680954,15.250682958578533,3761,254161,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0117_surface_sphere_outlier_water.vtk,sphere
524,14208.634016937074,58757.38537968711,-5.025833930755113,-92.32266399746608,-356.2218560334111,-0.058116012817308674,12.101655922380248,782,257140,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0118_surface_sphere_outlier_water.vtk,sphere
525,14557.641274061134,50098.41283553033,-4.213527304861895,-91.64541821330994,-357.60756725841514,-0.041992267446724046,11.81152885710803,885,257037,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0121_surface_sphere_outlier_water.vtk,sphere
526,9573.976898586865,23088.852721960237,-4.225652782959354,-93.19855013301517,-357.21213410568777,-0.14275865767980989,17.95993470857234,5221,252701,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0123_surface_sphere_outlier_water.vtk,sphere
527,12283.894026799062,41764.12880626122,-4.909573164685765,-92.38565707300354,-356.41763015083444,-0.11754239328890538,13.997841370567915,1870,256052,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0129_surface_sphere_outlier_water.vtk,sphere
528,10436.454035941144,34698.28047931898,-1.911192416283584,-90.88554130145212,-354.561873212027,-0.14436102359632028,16.47571094625091,2540,255382,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0131_surface_sphere_outlier_water.vtk,sphere
529,13530.799815340182,48167.144446846905,-4.708682765024941,-92.29658461510607,-354.96807904783043,-0.09077197227325076,12.707896232790212,2207,255715,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0133_surface_sphere_outlier_water.vtk,sphere
530,12216.801396937677,49568.5925286995,-3.67525208821503,-91.05914921064938,-354.2792553001359,-0.10557988090523497,14.074715174063591,1702,256220,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0134_surface_sphere_outlier_water.vtk,sphere
531,11502.828433863378,38571.05870893811,-4.3221783500490325,-90.99865988789473,-355.4479562390882,-0.06822186707596857,14.948323448326784,964,256958,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0135_surface_sphere_outlier_water.vtk,sphere
532,13677.120248822297,48139.78038074154,-4.631636968737411,-90.98875439179055,-354.54069851397384,-0.06565700921099589,12.571944742154768,1724,256198,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0136_surface_sphere_outlier_water.vtk,sphere
533,10399.18841434161,31317.228165856803,-2.906093130920246,-91.57965895894769,-354.73864792109555,-0.07626135217779301,16.53475186225735,1371,256551,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0138_surface_sphere_outlier_water.vtk,sphere
534,18502.945059250676,40304.33119245736,-4.988604790696153,-93.61272250249743,-356.09512421736065,-0.05797561741851876,9.293007110456365,2838,255084,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0139_surface_sphere_outlier_water.vtk,sphere
535,10270.66812492366,38629.804582980556,-4.1779794602588005,-90.58372178239695,-356.2249374113041,-0.11337291413711206,16.741656716833894,916,257006,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0141_surface_sphere_outlier_water.vtk,sphere
536,10658.882331904912,26703.79681483111,-9.371181844352249,-91.89844105576273,-356.99213998783085,-0.10322408480667164,16.131897758671492,4511,253411,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0144_surface_sphere_outlier_water.vtk,sphere
537,10341.075134877763,37723.550223841405,-3.442547157782072,-91.65908493209646,-355.68569256380295,-0.049819561044921294,16.62767147103148,1739,256183,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0146_surface_sphere_outlier_water.vtk,sphere
538,12807.787913547721,44709.47151384559,-1.4820081786814847,-92.64034308926536,-355.68074920301564,-0.15168466040136847,13.425269153474831,1348,256574,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0149_surface_sphere_outlier_water.vtk,sphere
539,12928.21617059623,47285.320099052966,-8.63143961020572,-89.48649614608144,-354.53977134209936,-0.1073914705418251,13.300210773940828,1764,256158,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0151_surface_sphere_outlier_water.vtk,sphere
540,14097.0983839768,56846.930616443344,-3.90583821199563,-90.70228166388247,-355.8094545240458,-0.08911252371794791,12.19740370085247,280,257642,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0152_surface_sphere_outlier_water.vtk,sphere
541,8717.201757887873,19111.94618125666,-4.750846339257356,-94.88109042613327,-356.6135431933595,-0.1149996998016001,19.72513712263349,4927,252995,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0154_surface_sphere_outlier_water.vtk,sphere
542,12068.241175000721,35533.32039431094,-6.575407835719173,-92.78278692959945,-355.71475642769286,-0.12003550164431803,14.247975119704195,1864,256058,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0155_surface_sphere_outlier_water.vtk,sphere
543,11559.608927680687,39737.34823246448,-4.215466981948522,-91.99826516694745,-354.7221764061734,-0.1395860453039425,14.874897678264237,1947,255975,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0160_surface_sphere_outlier_water.vtk,sphere
544,12049.732074436135,35691.774490286276,-3.618935425231555,-91.95721262794366,-357.151203741815,-0.09987943079385127,14.269860851495013,3159,254763,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0162_surface_sphere_outlier_water.vtk,sphere
545,12273.276622462716,39503.29377151891,-8.044353296571433,-91.5119773324357,-355.75898002794753,-0.024090562017308456,14.009950666743586,1071,256851,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0163_surface_sphere_outlier_water.vtk,sphere
546,11569.271526865647,34440.26566401255,-2.9195074370009153,-92.41179974373178,-354.6776925934007,-0.08788340198589062,14.862474236230865,1894,256028,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0165_surface_sphere_outlier_water.vtk,sphere
547,10866.05909359957,39295.086340755835,-4.8918446379450495,-91.3727844592615,-355.16732928901973,-0.10101218044000405,15.824320346397018,412,257510,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0169_surface_sphere_outlier_water.vtk,sphere
548,15314.970174013784,59091.334663016096,-5.243317133514154,-90.38406850324589,-355.12272286814516,-0.06201896261113984,11.227445959493858,425,257497,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0170_surface_sphere_outlier_water.vtk,sphere
549,14242.189299748949,59527.53298258693,-3.600597818537884,-91.85353174366286,-355.6343583623491,-0.0681412694349708,12.073143839130896,822,257100,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0174_surface_sphere_outlier_water.vtk,sphere
550,13683.260698976368,59673.67137467973,-4.1670971142098585,-91.50145992869334,-355.3498777769683,-0.05754378593699928,12.566303002095346,632,257290,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0175_surface_sphere_outlier_water.vtk,sphere
551,10416.483469012463,31148.403700410425,-3.8013713553926363,-91.55473396472432,-353.61265400984064,-0.12007533553167471,16.507298313439513,2000,255922,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0176_surface_sphere_outlier_water.vtk,sphere
552,11982.753208043634,41911.93356619455,-4.397971592645022,-90.98470137323152,-355.8997049776774,-0.08464908587692148,14.349623747952755,526,257396,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0178_surface_sphere_outlier_water.vtk,sphere
553,14006.61864012507,50674.41192504225,-2.803627752494579,-91.11443570315092,-355.01653960451785,-0.0911735724582391,12.276196305325024,714,257208,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0183_surface_sphere_outlier_water.vtk,sphere
554,12951.312538008071,48533.496914315045,-4.198325641068196,-89.73652471244077,-355.7499623006271,-0.08488839378543941,13.276492208444985,1781,256141,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0186_surface_sphere_outlier_water.vtk,sphere
555,14678.385964382276,59088.429807716166,-5.112141463733971,-92.19343328679584,-355.79494998828847,-0.05042156713660628,11.714366989479572,1529,256393,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0189_surface_sphere_outlier_water.vtk,sphere
556,13858.134882185988,51287.211762094055,-4.827660578699093,-91.56627438403744,-356.7478126127274,-0.07986139732595865,12.407730294285955,1610,256312,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0193_surface_sphere_outlier_water.vtk,sphere
557,11421.808019826733,41487.14508190506,-2.149195076901452,-92.29654018962457,-354.85257292541627,-0.09406930547471254,15.054359143624305,1068,256854,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0194_surface_sphere_outlier_water.vtk,sphere
558,10191.375542871458,39608.01488930473,-3.2142926672921757,-91.95485480024348,-355.0623855885169,-0.0871410807399181,16.871912851869357,490,257432,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0195_surface_sphere_outlier_water.vtk,sphere
559,11426.453766976347,40472.444306450736,-4.545173330072416,-93.13877817596754,-355.47948435933097,-0.10534895402344449,15.048238369190956,3444,254478,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0196_surface_sphere_outlier_water.vtk,sphere
560,10536.610669366697,30888.502818999455,-5.97505135124817,-91.34673817856384,-355.0986979941939,-0.0868248975762572,16.31909969872076,1965,255957,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0198_surface_sphere_outlier_water.vtk,sphere
561,11126.232954037216,34421.488742012625,-4.185580330116149,-90.91529755918106,-354.5034635426148,-0.08620123919035591,15.454287242620397,1785,256137,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0202_surface_sphere_outlier_water.vtk,sphere
562,11881.636242223703,47521.299508004755,-4.047991749308636,-91.51276878244389,-356.2348184419972,-0.13540431968566388,14.47174416844621,1795,256127,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0205_surface_sphere_outlier_water.vtk,sphere
563,13428.793505931058,49056.341455893904,-5.477563406836945,-91.91470582614791,-356.06938799152834,-0.13401119200834638,12.804426542418438,1234,256688,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0206_surface_sphere_outlier_water.vtk,sphere
564,10390.861807877445,36321.78953437363,-5.664853290178256,-93.42584705496452,-354.31014361685004,-0.09374584632208899,16.548001809594275,1064,256858,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0207_surface_sphere_outlier_water.vtk,sphere
565,10310.854808887341,31825.59637035465,-6.524677198293216,-91.65728131628104,-355.00815233380126,-0.07090047340918515,16.676405903009233,1385,256537,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0208_surface_sphere_outlier_water.vtk,sphere
566,9524.444154646153,30367.75817355452,-4.648737140922693,-92.24498821351366,-356.02410197432306,-0.1145939028344848,18.05333699354218,2547,255375,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0209_surface_sphere_outlier_water.vtk,sphere
567,12710.706162293482,42185.24779456753,-5.985683973704148,-92.24462725810605,-356.79088808195564,-0.07242382534095877,13.527808589430425,890,257032,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0210_surface_sphere_outlier_water.vtk,sphere
568,13418.237169217135,53475.13665023813,-4.858757488834635,-91.07906729927055,-355.2948165815083,-0.06425144506449104,12.81449998472728,721,257201,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0212_surface_sphere_outlier_water.vtk,sphere
569,10596.42207626398,33209.318918699086,-1.6328595499431287,-93.33879870384622,-354.8294977709575,-0.13763553122997202,16.226986690645713,1416,256506,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0213_surface_sphere_outlier_water.vtk,sphere
570,9694.055722375184,35342.72844011529,-6.125170463112045,-91.78451698813619,-355.6445209127165,-0.08803078510333022,17.73746767342392,1054,256868,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0214_surface_sphere_outlier_water.vtk,sphere
571,9992.526729958186,36498.36075030697,-4.334417776065919,-91.67654518782537,-355.5875717114085,-0.12142007557755781,17.20765974880905,847,257075,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0215_surface_sphere_outlier_water.vtk,sphere
572,14076.248820317014,52433.37422800505,-4.663379231461817,-91.13090350359805,-355.48555441579106,-0.08123143922699058,12.215470342625524,506,257416,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0216_surface_sphere_outlier_water.vtk,sphere
573,11282.549810449927,38343.014586928795,-3.315876832065865,-91.7878991980572,-355.1152557314785,-0.11927524321456674,15.240172025718984,1577,256345,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0217_surface_sphere_outlier_water.vtk,sphere
574,9936.876919391665,32131.861034174202,-3.0132893549338386,-93.11530480539034,-355.5720703295321,-0.13691307763402527,17.30402835768712,2033,255889,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0218_surface_sphere_outlier_water.vtk,sphere
575,14869.03778543961,55385.7796000886,-3.440481004500982,-89.9373882094883,-355.86028022664465,-0.10421034586075727,11.564164573472182,496,257426,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0219_surface_sphere_outlier_water.vtk,sphere
576,11250.616901930363,39273.41967976365,-4.333208889342271,-92.40002074334691,-356.1165926992442,-0.09205622591044232,15.283428588746759,464,257458,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0222_surface_sphere_outlier_water.vtk,sphere
577,8923.380072725455,30232.405820229134,-2.6309802973457574,-93.31334928051805,-355.8615963392918,-0.11747629920642279,19.26937983125515,1556,256366,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0224_surface_sphere_outlier_water.vtk,sphere
578,13344.233149145004,54518.41018541585,-4.614930990760002,-91.04533147481698,-357.59855281249213,-0.17785223782760526,12.885566227611745,2314,255608,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0227_surface_sphere_outlier_water.vtk,sphere
579,9836.779928464217,25950.52726176574,-4.485385478371216,-91.11232400493353,-354.58941728692827,-0.14285041242902574,17.480110488437617,3901,254021,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0228_surface_sphere_outlier_water.vtk,sphere
580,13234.01178227427,52933.88260632129,-6.468466512281617,-91.11153917524999,-354.2589854007897,-0.07096378596102329,12.992885515661122,1541,256381,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0231_surface_sphere_outlier_water.vtk,sphere
581,9705.245209161856,34054.57443200802,-4.265755863603423,-91.8415040507284,-356.3740046461061,-0.11262040993367681,17.717017581140478,1731,256191,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0232_surface_sphere_outlier_water.vtk,sphere
582,12447.580366592334,45395.34633965365,-3.0137493864221683,-93.20516742018032,-356.8834137602625,-0.10070641133278081,13.81376901662638,2515,255407,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0233_surface_sphere_outlier_water.vtk,sphere
583,10138.575515416282,32114.48612986842,-4.321671868445659,-89.99307025253273,-355.5153052397824,-0.0719468553863342,16.9597789885318,931,256991,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0234_surface_sphere_outlier_water.vtk,sphere
584,13201.253980744337,50477.38108752442,-4.015651033575182,-88.82549332978718,-354.7685255037329,-0.0367885459031711,13.025126268368705,2995,254927,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0236_surface_sphere_outlier_water.vtk,sphere
585,8955.493709286233,29207.819274520807,-4.147256411981588,-92.92208159148522,-353.2168375650915,-0.01226076989087788,19.200281478809114,2807,255115,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0238_surface_sphere_outlier_water.vtk,sphere
586,14237.334910797412,55227.15003114988,-2.731684164886606,-90.52198120715835,-355.8078575312044,-0.0819123921039957,12.077260321353883,365,257557,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0241_surface_sphere_outlier_water.vtk,sphere
587,13207.019634681328,57997.80688067966,-3.9899379551043865,-91.23345554976004,-356.118850790498,-0.10106548363522722,13.019440021764526,1754,256168,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0242_surface_sphere_outlier_water.vtk,sphere
588,15326.80388898634,59505.45595285685,-4.759108321510763,-90.65898740622218,-356.074456068906,-0.07457183555658932,11.218777329274749,271,257651,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0243_surface_sphere_outlier_water.vtk,sphere
589,11795.888387005598,40119.80904054316,-3.9512594835693253,-93.74461175649628,-354.49823082065393,-0.10278406201001426,14.576943622950745,1206,256716,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0244_surface_sphere_outlier_water.vtk,sphere
590,9553.618234117548,36025.870946075636,-4.343722652913809,-92.51022401110333,-354.5028108199136,-0.1291336616770745,17.99820714898836,4426,253496,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0245_surface_sphere_outlier_water.vtk,sphere
591,11045.346565849144,30246.369224210917,-2.295706126272126,-92.57290845307047,-356.05284663783215,-0.10013461677824945,15.56746082840371,3903,254019,/Volumes/KINGSTON/summerschool/challenge_data/train/surfaces/sample_0247_surface_sphere_outlier_water.vtk,sphere
